longitude,latitude,u_10m_component_of_wind,v_10m_component_of_wind,dewpoint_2m_temperature,temperature_2m,mean_sea_level_pressure,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_sensible_heat_flux,top_net_solar_radiation,top_net_thermal_radiation,total_cloud_cover,total_precipitation
42,-90.5,1.5500262,1.2884909,277.74197,291.93097,100940.695,545158.6,-373724.78,98248.336,40852.25,848541.4,-956698.44,0,0
42,-90.5,0.6244288,2.6993492,275.08832,282.40945,101257.36,72440.625,-200606.38,98542.19,103496,146587.5,-815949.06,0.76547694,0
42,-90.5,-1.3819187,5.664449,280.41336,299.078,101274.99,2607364,-423166.53,98590.17,-477125.34,3441123.2,-957906.1,0.19365814,0
42,-90.5,-1.7675841,5.317939,281.10275,297.51224,101179.37,445711.88,-275502.44,98503.21,260458.88,737137.6,-822625.94,0.9394809,0
42,-90.5,0.070311666,3.7462335,281.66226,288.7283,101366.44,70393.125,-192610.6,98659.13,169604.25,149892.5,-783530.8,0.9194299,0
42,-90.5,2.008392,5.2655487,286.57062,295.3093,101237.63,1154124.5,-196866.75,98557.19,-149200.12,2161770,-486349.16,0.911495,0.000177305
42,-90.5,0.6882631,-0.81906474,290.10962,292.4845,100990.21,160874.62,-80628.03,98300.51,157372.38,434047.75,-532638.75,0.98617494,0.000766596
42,-90.5,1.3975332,-4.2832503,280.2351,283.0773,101699.3,24128.5,-32343.312,98908.61,-85.375,121456.25,-876558.56,1,0
42,-90.5,-0.6699889,-2.4918742,278.04065,288.59863,101814.516,2602438.8,-439178.78,99060.336,-823080.06,3393683.5,-919725.4,0.9966124,0
42,-90.5,-0.68506086,1.2296668,280.16663,290.4614,101659.19,523243.75,-375315.7,98939.8,31095.062,807023.1,-827146.2,1,0
42,-90.5,-0.95635664,1.2940056,279.1963,280.5746,101615.555,80741.75,-201060.94,98849.24,35054.5,161184.25,-716002.9,0.96050847,0
42,-90.5,-1.8801808,3.567923,276.67722,288.64185,101435.54,2696462.2,-460790.2,98695.72,-840119.75,3508254.5,-910684.9,0.56640166,0
42,-90.5,-1.5955863,2.1469545,277.5295,288.03116,101126.46,564693.75,-333249.9,98393.46,13065.5625,898046.5,-979506.8,0.32717866,0
42,-90.5,-0.3206734,0.62028635,277.8329,279.4703,100933.38,103376,-200151.84,98197.36,9883.875,212755,-886582.5,0.12982771,0
42,-90.5,0.64570695,0.34179115,282.0117,293.6487,100686.484,2367242,-376658.66,98001.26,-562960,3303417.8,-910288.06,0.97970486,1.60E-05
42,-90.5,0.79376704,-7.088423,281.02365,284.57056,100974.41,48312.25,-34285.438,98221.34,319213.88,346467,-627374.56,1,0.00139569
42,-90.5,4.512115,-4.5075173,270.34286,281.51154,101273.82,119756.75,-352526.62,98501.414,282660,220053.38,-935115,0,0
42,-90.5,5.4350524,-4.834726,272.72858,288.77292,101389.43,2777480.5,-502484.06,98642.34,-944054.6,3459575.8,-983026.4,0,0
42,-90.5,3.119286,-2.059885,269.81876,287.96283,101336.78,607361.25,-398559.28,98606.36,127111.125,915741.6,-923779.8,0.012207598,0
42,-90.5,-4.2145658,-0.7749468,277.05377,279.68085,101319.8,9518.625,-72818.19,98526,73658.875,92538,-475445.3,1,0.00198343
42,-90.5,-7.2005925,-2.3907704,274.72827,274.81622,100987.86,361649.75,-24864.031,98151.78,-229661.31,1479577,-642143.06,1,0.001596256
42,-90.5,-3.4175234,-6.0755463,273.5183,273.84857,101314.18,78472.75,-28004.5,98454.03,12924.125,372768.75,-821435.5,0.98101723,0.000576885
42,-90.5,0.3407209,-1.50749,271.6107,272.83633,102323.2,114610.125,-271804.12,99451.35,28408.312,227214.12,-847625.44,0.2337906,0
42,-90.5,-5.115339,2.5780246,270.21893,283.74655,102314.32,2432433,-422939.25,99500.52,-783768.6,3188502.5,-859892.25,0.9212916,0
42,-90.5,-5.4744067,1.1542985,272.05334,282.98947,101948.805,380465.5,-217424.42,99155.695,78820.25,695963.6,-787343.7,0.17852074,0
42,-90.5,-3.97962,1.9723206,279.5658,280.5885,101480.484,10514.75,-12818.6875,98686.125,76274.94,103967.5,-427482.16,1,0.001503727
42,-90.5,1.7167046,-0.5295402,282.03885,284.28055,101453.83,1124351.5,-80607.375,98690.32,-310334.56,2260711.5,-838636.6,1,0
42,-90.5,0.26092798,-1.1150235,281.0744,286.35385,101835.02,206253.88,-74181.81,99078.33,33428.312,534917,-693108.25,0.6132178,0
42,-90.5,-3.570903,-0.37696517,280.63763,281.55753,102331.83,30215.875,-68747.97,99517.31,57538.375,143626.75,-718901.4,1,8.22E-05
42,-90.5,-6.142007,0.004472017,279.16208,279.9597,102157.82,273049.75,-26578.906,99338,-3620.625,1337602.5,-449721.2,1,0.002036674
42,-90.5,-4.869754,-1.7262422,279.44064,280.20508,101817.91,62313.375,-15050.0625,99000.97,35549.438,377106.5,-488385,1,0.000150425
42,-90.5,0.7450047,-2.456028,279.9884,280.48254,101212.42,11953.625,-3996.4375,98412.055,621.625,127102.25,-651407.9,1,1.60E-05
42,-90.5,0.6536862,-1.4293646,281.45215,283.79535,101626.4,632983.9,-68045.5,98834.25,-200177.75,1809381.6,-852093.94,1,2.17E-05
42,-90.5,-0.9395115,0.16531897,282.2513,284.86755,101754.42,123409.25,-35649.062,98985.375,5005.3125,491264.38,-842949.9,1,1.96E-05
42,-90.5,-0.05026424,-2.2051067,282.13565,282.2756,101896.68,13503.125,-4161.7188,99109.516,30034.5,126482.5,-524391.9,1,0.001916748
42,-90.5,0.06321895,-3.0332394,282.24423,284.7323,102001.84,645103.4,-46826.656,99225.86,-119999.375,1801325.9,-647301.7,1,1.55E-05
42,-90.5,0.030415237,-2.4155865,280.7002,286.08337,101906.61,316270.62,-145730.81,99147.9,20630.875,640743.75,-802250.25,0.9960936,0
42,-90.5,-2.333227,-0.967044,278.01584,279.48703,101991.52,144549.25,-214655.86,99196.47,38660.375,291935.62,-885305.8,0.25283444,0
42,-90.5,-1.58938,-1.272194,277.15646,287.62543,101877.48,2604763,-426782.2,99122.71,-759446.5,3430175.5,-886013.2,0.6182534,7.24E-05
42,-90.5,-1.4918554,1.0164297,278.71704,285.9788,101695.9,368511.88,-217383.11,98930.2,19428.938,693622.6,-706237.7,1,0
42,-90.5,-0.19566455,-0.76575553,276.86725,277.29385,101783.164,170559.25,-230440.84,98998.57,-1923.6875,324365.25,-886030.44,0.006103784,0
42,-90.5,-0.24354029,-0.09479368,279.00272,290.1644,101551.02,2713894.5,-480975.97,98823.45,-705004.4,3549084.5,-987494.9,0,0
42,-90.5,0.26092798,1.1965783,280.2776,291.673,101253.305,616603,-335708.56,98547.586,13419.0625,974748.5,-977315.7,0,0
42,-90.5,1.4817591,2.602841,279.62717,282.5154,101198.44,171666,-224304.53,98479.82,56689.938,333798.12,-870468.3,0.3722247,0
42,-90.5,3.3311806,3.2324421,283.15555,294.28867,101094.06,1968680.2,-268890.94,98401.26,-433500.97,2909717.5,-895433.25,0.06100744,0
42,-90.5,1.6626229,0.94657606,282.596,293.23322,100966.17,475706.38,-254345.61,98283.12,147968.75,825888.9,-783151.25,0.93478096,0
42,-90.5,1.4019661,0.82984704,283.89807,286.27158,101337.17,149585.25,-163210,98616.555,74012.44,302745.5,-801284.06,0.9494911,3.05E-05
42,-90.5,0.32476228,-3.1904097,286.47855,290.117,101608.766,1985337.8,-200647.72,98892.42,-438238.16,3040400,-837808.5,0.90816844,0.000487458
42,-90.5,-1.3136513,-2.9054809,283.31018,290.46417,101710.01,364527.38,-189490.78,98984.17,44599.562,712419.5,-690399.5,0.6944898,7.60E-05
42,-90.5,-3.261484,-2.0810246,280.06747,282.3718,102320.72,81018.375,-107714.59,99509.516,53437.562,209381.25,-605601.4,1,7.75E-06
42,-90.5,-4.865321,-1.1186999,279.5528,287.74673,102340.58,2115885.8,-292816.38,99565.89,-755204.25,3115794,-654323.6,1,0
42,-90.5,-4.7589307,-0.783219,278.79495,286.72192,102247.05,482734.62,-194160.16,99478.336,-20801.688,847508.6,-823402.3,0.99389625,0
42,-90.5,-6.7404537,0.17542934,278.73828,280.43375,101782.766,37686.875,-10545.969,98980.58,121172,168551.5,-498150.16,1,0.001262842
42,-90.5,-8.122643,2.0881305,281.27155,284.91776,101080.74,867516.56,-65958.75,98333.49,-115686.44,2015595.6,-544853.8,1,0.000430079
42,-90.5,0.24053645,6.497177,289.216,291.62003,100449.64,119369.375,-53913.375,97776.97,406250.5,460418.38,-584259.5,1,0.002814641
42,-90.5,5.5467625,-1.4633721,282.14627,283.50394,100604.836,42612.125,-7591.4375,97845.33,55912.188,219020.62,-885616.4,1,3.10E-06
42,-90.5,5.837563,-1.944075,276.22983,281.1532,101064.67,1952133.5,-205255.11,98284.32,-945892.94,2945934.2,-857011,1,0
42,-90.5,2.8799074,-3.7786503,275.66556,281.41394,101396.74,317875.5,-107342.69,98602.164,-91081.44,708770.25,-889722.56,1,0
42,-90.5,1.7433023,-1.1977447,275.04465,278.5975,102045.21,202601.38,-230316.88,99215.06,5712.3125,379034.38,-880785.56,0.3367006,0
42,-90.5,2.034103,-3.5975828,275.99844,287.79413,102084.41,2264585.5,-356410.88,99318.21,-674318.8,3135003.8,-893932.25,1,0
42,-90.5,-0.59906185,0.82617056,278.1575,287.7997,101994.66,369452.75,-220564.89,99242.65,22822.688,736862.25,-859961.25,0.4446462,0
42,-90.5,-1.7409866,3.0017416,278.60016,282.13617,102016.6,62036.625,-82983.41,99221.66,39650.25,212617.25,-624303.56,1,0.00011269
42,-90.5,-2.7215521,2.5109284,279.79715,283.1693,101915.234,807527.5,-127094.59,99127.51,-92283.44,1923470.6,-548839.25,1,0.000765044
42,-90.5,-3.1630728,0.9208405,277.4504,283.60016,101562.78,489154,-219345.89,98782.08,-68951.125,876702.1,-894242.8,0.85808676,0
42,-90.5,-2.0911887,-1.8484858,276.5202,279.1106,101368.01,106917.75,-101929.5,98551.79,-14226.1875,292348.75,-845106.5,0.96084416,2.07E-06
42,-90.5,-2.2906709,-0.9146539,275.75174,284.43253,101193.086,1163255.8,-168044.66,98421.05,-309839.7,2228075.2,-740087.94,1,0.000107519
42,-90.5,0.49587363,-0.8595065,278.0064,282.86118,101176.1,254289.25,-121102.91,98396.46,-5176.0625,611825.6,-648578.44,0.99389625,0.000176271
42,-90.5,3.3365,-2.5313964,276.26758,278.4037,101472.25,235694.88,-271597.53,98675.92,61002.875,422411.62,-884443.2,0.0600003,0
42,-90.5,1.5766239,-2.5093374,275.85916,291.46945,101404.98,2440623.5,-338435.8,98682.52,-577030.1,3308168.5,-892638.3,0.51329863,0
42,-90.5,0.35047334,0.22690046,279.15146,290.22296,101308.305,272441,-170007.47,98601.56,31519.312,616576.4,-848022.25,0.6689149,0
42,-90.5,0.082723916,0.79583937,278.47977,281.02353,101683.23,214997.62,-221412,98936.2,10308.0625,386952.5,-801542.9,0.9526651,0
42,-90.5,0.6891498,3.4153483,279.18686,291.29794,101650.305,2566467.5,-393001.5,98927.805,-594352.6,3471005.2,-876972.6,0.18703553,0.000183508
42,-90.5,1.5713043,1.7609216,280.81116,289.72522,101480.74,387770.38,-182197.44,98760.484,26004.375,782580.4,-893414.7,0.71539533,0
42,-90.5,-1.6310496,-1.565395,282.30798,284.0003,101485.445,204372.25,-179573.5,98756.29,-792.4375,410637.88,-918500.44,0.3345948,0
42,-90.5,-0.017460465,-0.20692694,284.91916,295.34973,101451.74,2737026.8,-462629,98752.69,-575333.25,3625579.8,-1016876.6,0.7532693,0
42,-90.5,0.89483804,0.82065576,283.40936,296.83044,101219.6,636525.6,-299056,98541.59,35902.938,1025630.6,-983112.6,0.1449041,0
42,-90.5,0.3708648,3.5853865,287.25763,289.67224,100914.18,216270.38,-204531.97,98217.75,86597.75,403477.12,-835979.7,0.92965376,0
42,-90.5,2.2761414,3.3647962,290.95718,298.353,100599.22,2685062,-336121.78,97943.086,-536870.25,3663724,-975262.56,0.14380541,0
42,-90.5,1.1714532,0.7517213,293.0454,301.9098,100316.52,670338.6,-241659.77,97685.81,86314.875,1102195,-973830.56,0.91457736,0
42,-90.5,-1.406743,-1.9468323,289.48044,290.8434,100898.63,89042.75,-91805.625,98195.56,22186.375,241122.38,-435815.34,1,2.48E-05
42,-90.5,-4.8023734,-0.25839806,282.73178,285.78638,101221.305,831047.2,-63748,98484.62,-235671.19,2008159.5,-525996.4,0.9994812,4.14E-06
42,-90.5,-5.2944293,-1.6802858,284.6453,288.35324,101095.11,378362.5,-70483.5,98359.28,-54103.25,820724.9,-926523.06,0.99237025,2.84E-05
42,-90.5,-3.6595619,1.318822,280.14185,283.06195,100745.53,223077.25,-148148.12,98037.836,14550.3125,432739.5,-879422.56,0.97949123,0
42,-90.5,-2.1479301,6.4833903,289.65634,290.97308,100482.56,429165,-79512.34,97820.74,196683.88,1445357.1,-445615,1,0.00113206
42,-90.5,-1.4173821,2.1846387,290.66327,293.76443,100382.5,282955.62,-127962.34,97721.79,177098.88,623737.1,-495113.62,1,3.62E-06
42,-90.5,1.8931355,4.4392548,288.27637,289.64853,99999.61,50747.25,-25235.938,97324.19,143514.5,225010.75,-589383.6,0.97491336,0.000461612
42,-90.5,6.6381516,-0.09479368,284.7763,290.5604,100244.94,2046655,-200998.94,97557.47,-548253.6,3097616.8,-917982.9,0.5031358,0.00043318
42,-90.5,5.5334635,-1.8595153,282.04712,287.4386,100764.08,326010.5,-128644.16,98033.64,-51911.438,745950.75,-947761.4,0.9933774,0
42,-90.5,2.5660555,-4.739137,275.07178,279.71152,101848.87,206087.75,-204490.66,99009.36,-43921.875,402719.75,-806045.9,1,0
42,-90.5,-0.12828392,-2.4348884,277.95328,285.81287,102060.234,2294082,-267238.06,99269.64,-867199.4,3208607.5,-895381.5,0.86083347,0
42,-90.5,-3.154207,-0.5322975,277.74435,286.3901,101886.625,444439,-241721.75,99128.11,10732.3125,791049.4,-557948.75,1,0
42,-90.5,-4.805033,1.4254407,277.53186,281.835,101888.84,48367.625,-44863.875,99084.93,80870.69,224253.38,-630928.7,1,0.000234682
42,-90.5,-7.530403,-0.32457507,278.95078,282.96017,101583.42,766852.3,-83210.66,98805.46,-281487.38,1968500.4,-567075.6,1,6.46E-05
42,-90.5,-9.3550005,1.9144156,279.7641,284.8299,100894.195,202103.25,-28045.844,98146.38,67154.125,624494.5,-773593.1,1,1.65E-05
42,-90.5,-3.803189,5.63228,286.11496,287.20016,100657.22,257831.12,-232341.66,97935.89,140050,491126.75,-950539.1,0.2936078,2.07E-06
42,-90.5,1.8700843,7.8547263,287.51617,296.4777,100716.664,2620978,-377609.06,98047.43,-464540.03,3547018.8,-969827.9,0.57317686,0
42,-90.5,2.352388,5.319777,288.5573,297.48853,100781.195,513061.12,-216184.77,98118.8,259751.88,948859.9,-932095.75,0.22234601,3.10E-06
42,-90.5,3.6441457,1.2728658,283.38928,285.63858,101650.57,283398.38,-287837.06,98907.414,74719.44,499044.75,-937961.75,0.62142736,0
42,-90.5,5.286992,-0.8714551,283.5345,293.56644,101800.27,2752743.5,-390294.9,99080.73,-749123.7,3631225.5,-986839.25,0.000518829,0
42,-90.5,2.0669067,-1.5065709,284.86722,294.57312,101819.48,760266.75,-321824.38,99113.11,46791.375,1185644.5,-987132.56,0.021027565,0
42,-90.5,-5.739496,0.21495175,285.36655,286.78607,101743.71,50857.875,-27777.25,98997.97,141676.12,223358.25,-523201.4,1,0.000257427
42,-90.5,-4.2110195,3.9999123,290.82025,294.3514,101452,1464473.8,-157115,98740.09,-317617.12,2605939.2,-570612.44,1,5.18E-07
42,-90.5,-2.2915573,1.5936407,294.41003,298.81866,101029.01,287825.62,-114078.19,98359.28,128030.25,660711,-531362,1,0.000116307
42,-90.5,6.072509,2.4760015,290.426,293.17188,101158.2,101328.375,-82673.47,98470.83,153483.75,282227.38,-561744.44,1,0
42,-90.5,4.069708,1.6717664,291.81775,298.34183,101278.125,1504484.8,-143106.88,98603.36,-202157.44,2610277,-995638.25,0.5671036,9.87E-05
42,-90.5,1.5757372,1.2949247,290.82852,298.65414,101281,584339.6,-194263.47,98606.96,109647.25,1016955.25,-950625.4,0.9966124,0
42,-90.5,-0.985614,-2.66467,286.67804,289.79214,101611.9,37520.875,-2343.5625,98897.82,98688.125,213099.25,-531948.6,1,0.000130782
42,-90.5,1.260112,-1.7253231,287.3816,295.92975,101783.81,2148149.2,-316783.12,99077.13,-450045.72,3188709,-663226.1,0.7057513,0
42,-90.5,0.67496437,-0.27953792,287.50082,297.32263,101588.26,787383.6,-334303.62,98903.22,17802.75,1210982.2,-1046499.9,0.037843525,0
42,-90.5,-3.9051466,2.939241,288.2445,289.86743,101477.22,208744.12,-140586.22,98761.086,7267.8125,408434.5,-706686.25,1,0
42,-90.5,-2.0637045,5.6019487,291.83545,293.15512,100847.164,973880.8,-94636.19,98172.17,56265.688,2115983,-552203.56,1,0.00497641
42,-90.5,3.7088668,3.7149835,293.15167,297.6266,100380.016,660709.4,-217341.78,97728.39,118131.69,1135382,-1057317.5,0.2414814,1.55E-05
42,-90.5,1.400193,-2.4790063,285.32877,287.98376,100755.984,107415.875,-98417.16,98039.04,-2630.75,287253.62,-494112.97,1,0
42,-90.5,-4.246483,0.522859,285.12808,288.48013,100711.695,771777.6,-86908.97,98012.05,-202086.75,1995008.8,-473288.7,1,0
42,-90.5,-1.9582005,-1.6839622,287.09827,288.62234,100798.18,95573,-24306.188,98099.01,63053.312,454634.75,-451843.3,1,8.32E-05
42,-90.5,0.5286774,-3.1775422,287.71683,288.34628,100683.35,81295.125,-33954.875,97989.26,11227.25,315758.75,-888376.8,0.8861642,8.32E-05
42,-90.5,0.83809644,0.39142394,289.1818,293.77975,100794.125,1649421.4,-198622.94,98111.6,-386553.5,2800792.5,-989030.4,1,8.79E-05
42,-90.5,-2.7038205,-0.1765958,290.85922,294.54382,100627.57,308799.62,-97012.19,97959.27,13136.25,702986.6,-576875.25,1,0
42,-90.5,1.5048103,3.032992,288.6187,289.92737,100655.66,203818.88,-126598.72,97964.07,-12953.5,457182.25,-915463.94,0.51866996,5.18E-07
42,-90.5,0.2112791,-0.52586377,286.55527,296.23508,100784.07,2015609,-253891.06,98107.41,-357918.38,3078407,-975555.9,0.88970447,5.58E-05
42,-90.5,2.3266768,0.7572361,288.34247,295.8447,100820.38,388545.12,-162672.81,98146.38,49195.312,820449.5,-853077.4,0.7512246,0
42,-90.5,2.0154846,-0.29424393,286.94128,288.6809,101158.47,305645.25,-229986.31,98473.83,7409.25,558602.4,-954783.4,0,0
42,-90.5,4.1495004,2.2250803,288.86896,299.61063,101150.625,2762870.8,-405005.53,98481.625,-391361.38,3689888.2,-1032973.6,0,0
42,-90.5,2.6804254,2.4337218,290.41064,299.28717,100914.7,800499.3,-298208.88,98256.734,125060.75,1248920.2,-1014426.7,0.4986648,0
42,-90.5,5.6992555,-1.5516082,288.7462,291.95883,100961.08,282512.88,-224573.12,98277.72,72669,531199,-888670.1,0.98001003,6.41E-05
42,-90.5,3.8533804,2.8978803,289.60794,299.2969,100812.94,2727951,-372547.12,98153.58,-422895.38,3679973.5,-976349.5,0.2350724,0
42,-90.5,2.2610693,-0.18027234,287.91986,297.32123,100691.71,696902,-273870.25,98030.04,55417.25,1145503.4,-982646.8,0.40967146,1.55E-06
42,-90.5,0.18556803,-3.6619215,283.1213,288.10367,101388.91,319978.38,-296865.94,98662.13,61780.625,560736.9,-968482.2,0,0
42,-90.5,0.7086547,-3.9413357,277.92023,296.02594,101601.445,2884287.5,-482112.3,98896.016,-509861.3,3702901.5,-1025313.3,0,0
42,-90.5,1.6679423,-1.0120813,281.1653,295.6746,101496.16,734201.5,-294696.5,98804.266,70972.125,1149565.6,-945104.44,0.31942683,0
42,-90.5,-2.6967278,-0.15177941,281.36597,285.38205,101914.71,318041.5,-264614.12,99153.3,-14933.25,569618.9,-948175.5,0.14273724,0
42,-90.5,-0.5618252,2.0890496,284.84833,295.22702,101915.49,2718155.5,-418745.06,99206.07,-565151.9,3650848.8,-924452.7,1,0
42,-90.5,-0.87567717,1.2756231,286.01343,295.3553,101594.39,416658.12,-206680.72,98903.81,55346.562,814597,-580360.4,1,0
42,-90.5,-1.2081475,4.3307977,287.12308,289.17587,101460.1,74100.875,-41475.47,98747.89,138989.38,269696.25,-541972.6,1,0.001510447
42,-90.5,1.0180738,4.8160963,291.49783,296.99078,101101.38,1316991.5,-112094.72,98428.25,-171259.81,2477046.8,-556413.25,0.91549295,0.000119409
42,-90.5,0.6129032,1.98335,292.6535,299.84348,100634.49,554234.4,-161267.88,97983.86,80375.75,1035270,-917620.56,0.53258663,0
42,-90.5,-0.58044356,1.1248865,290.92767,292.46216,100630.31,298506.25,-186308.97,97953.28,19853.125,567828.6,-967895.56,0.9550456,0
42,-90.5,3.0261943,-2.4367266,291.87677,299.6148,100738.34,1698840.4,-145648.16,98082.22,-199117.19,2889475,-971052.9,0.20195931,0.000190744
42,-90.5,0.49942,-1.5405787,291.27118,301.26562,100711.05,807084.8,-273043.8,98064.83,54356.688,1273569.5,-1017049.1,0.66076636,0
42,-90.5,-1.9856846,0.054104805,291.11066,292.85675,101104.516,285999.38,-209552.6,98417.45,-9206.1875,519149.75,-866655.4,0.99847406,0
42,-90.5,-1.228539,0.1423409,291.67963,300.50714,101142.66,1944939.2,-234531.72,98475.02,-220681.94,2981600,-683343.06,0.98983717,0.00014112
42,-90.5,-1.350888,0.22598135,292.2132,301.01605,101040.11,615883.6,-189573.4,98382.07,23246.938,1052414.4,-832063.3,0.8248974,3.62E-06
42,-90.5,-2.541575,-0.72807133,288.529,291.45828,101424.18,312341.38,-238085.4,98717.305,-18114.938,570513.9,-1003057,0.120061636,0
42,-90.5,-4.129453,0.21035624,289.93964,300.51968,101378.72,2783125.2,-397030.38,98702.31,-542738.7,3707652.2,-1065736.9,0.23556072,0
42,-90.5,-3.1480007,-0.85491073,287.7263,300.99237,101247.82,829995.75,-294221.3,98582.97,100102.19,1279008.8,-1058594.2,0.022370398,0
42,-90.5,-2.9033027,-1.6858007,286.3652,290.8504,101564.87,334809.62,-316783.12,98855.24,48629.688,574714,-1019361.06,0.02221781,0
42,-90.5,-4.946887,-0.4817456,289.26324,300.6926,101403.93,2814337.2,-428331.78,98727.5,-497912.34,3683829.2,-1069446.2,0,0
42,-90.5,-4.078918,-0.5810112,289.4096,300.1767,101255.92,777034.94,-253891.06,98589.57,95082.19,1247198.9,-1012666.9,0.22854134,0
42,-90.5,-2.7126863,-0.93119824,289.99747,292.35202,101433.586,112119.75,-44037.438,98732.9,4581.0625,357139.25,-905871.3,0.09436467,0.000234682
42,-90.5,-0.19034505,-1.8089634,291.99362,298.89398,101378.45,1529775.4,-145007.66,98699.31,-295345.3,2726018.5,-975866.44,0.53194577,0.000103902
42,-90.5,2.8240526,-1.9100672,290.30676,298.9079,101356.64,549032.4,-172590.1,98681.92,78254.625,1029624.1,-961391.2,0.7788137,9.41E-05
42,-90.5,3.2043984,-3.8365555,282.24896,288.39926,102112.625,344383.5,-336617.66,99372.79,106182.75,580222.1,-1008388.2,0,0
42,-90.5,3.480127,-4.956051,279.83966,296.45956,102220.79,2858222.2,-470562.8,99501.73,-561970.1,3666822.5,-1051917.2,0.01116994,0
42,-90.5,1.5314078,-1.4128202,281.37308,297.27243,102015.95,782901,-343621.72,99316.414,111414.81,1201274.1,-1007922.4,0.1426762,0
42,-90.5,1.4870784,1.5577948,284.1861,287.585,102114.45,331821.25,-279469.38,99405.77,18439.062,575127,-899712,0.0033876,0
42,-90.5,2.4419332,-0.62880576,284.7468,298.10898,101973.234,2013063.2,-313663.3,99272.63,-228600.75,3116551.2,-648871.75,0.96697843,0.000249673
42,-90.5,-1.3854649,0.18278241,286.03116,293.44095,101600.664,439403,-197796.5,98909.21,29539.562,867957.9,-797816.25,1,0
42,-90.5,-1.4998348,-0.6214527,285.31934,288.05765,101296.02,120586.875,-123148.34,98581.77,50609.375,326155.5,-664330.4,1,0.000197465
42,-90.5,2.1484728,-0.57641566,286.7902,289.9901,101121.1,963476.8,-150255.56,98418.65,-77435.56,2108409.2,-573787,1,0.003325361
42,-90.5,1.5376141,-5.3181863,284.94394,289.66803,101103.336,404372.5,-174594.19,98397.664,51457.812,825062.6,-628858.3,1,0.000176271
42,-90.5,2.44016,-3.8944602,279.71335,284.7128,101502.95,338406.75,-325419.4,98742.49,67083.44,573061.5,-958837.75,0,0
